#  MO coefficient (i_MO, j_AO, M_ij)    
MO:1   -0.18530483E+02
51    35    0.24807324E-02 
51    36    -0.18138202E-01 
51    37    0.13187912E-01 
51    38    -0.18745438E+00 
51    39    -0.11281471E-02 
51    40    0.12282800E+00 
51    41    -0.11686230E+00 
51    42    -0.37251917E-03 
51    43    0.24240824E-02 
51    44    -0.25234972E-03 
51    45    0.11010848E+01 
51    46    -0.12576069E-03 
51    47    -0.68460656E-01 
51    48    0.47995435E+00 
51    49    0.45737950E+00 
51    50    0.46945816E+00 
51    51    0.14030971E-03 
51    52    0.68582234E-01 
51    53    -0.48186841E+00 
51    54    -0.44828866E+00 
51    55    0.48388804E+00 
51    56    -0.21631710E-03 
MO:52   0.56716510E+00
52    1    -0.19028554E-02 
52    2    0.56626869E-03 
52    3    0.17344659E+00 
52    4    0.26617748E+00 
52    5    0.10068822E-02 
52    6    0.75205008E-01 
52    7    -0.52124665E+00 
52    8    -0.18620618E+00 
52    9    -0.70922208E-01 
52    10    -0.62894224E-03 
52    11    0.27852753E-01 
52    12    -0.19957196E+00 
52    13    -0.61140084E+00 
52    14    0.80074163E+00 
52    15    -0.14853644E-02 
52    16    -0.94498476E-01 
52    17    0.65814617E+00 
52    18    -0.84641668E-01 
52    19    0.80611549E+00 
52    20    -0.59002139E-02 
52    21    -0.45692234E-01 
52    22    0.33685406E+00 
52    23    -0.34178875E-01 
52    24    0.13133829E-01 
52    25    0.24320320E-02 
52    26    -0.51387140E-03 
52    27    0.10264913E-01 
52    28    -0.31117634E+00 
52    29    0.15028117E-01 
52    30    -0.23085991E-02 
52    31    0.17474853E+00 
52    32    -0.30074224E+00 
52    33    -0.59465379E-01 
52    34    -0.10863195E+00 
52    35    0.24990973E-01 
52    36    -0.18509359E+00 
52    37    0.12326141E+00 
52    38    -0.52174269E+00 
52    39    -0.14242516E-01 
52    40    0.36803715E+00 
52    41    -0.28940479E+00 
52    42    -0.27417482E-02 
52    43    0.16111033E-01 
52    44    0.72424818E-01 
52    45    -0.27632107E+00 
52    46    -0.35216680E-05 
52    47    0.14536465E-01 
52    48    -0.10259247E+00 
52    49    -0.11139270E+00 
52    50    -0.91763777E-01 
52    51    -0.11089129E-04 
52    52    -0.17397071E-01 
52    53    0.12615518E+00 
52    54    0.89727033E-01 
52    55    -0.14358155E+00 
52    56    0.56877897E-04 
MO:53   0.58846344E+00
53    1    0.10396393E+00 
53    2    -0.80200813E+00 
53    3    -0.44003682E+00 
53    4    -0.34881757E-01 
53    5    0.17249970E-02 
53    6    -0.31612138E-01 
53    7    0.23278710E+00 
53    8    -0.84597868E-02 
53    9    -0.59022853E+00 
53    10    -0.41422759E-02 
53    11    0.21888750E-01 
53    12    -0.15008545E+00 
53    13    -0.17217221E+00 
53    14    -0.24852676E+00 
53    15    0.13782578E-01 
53    16    -0.84021557E-01 
53    17    0.59963299E+00 
53    18    0.88868334E+00 
53    19    -0.70760249E-02 
53    20    -0.54727718E-01 
53    21    -0.24645596E-01 
53    22    0.16529891E+00 
53    23    -0.16626341E+00 
53    24    0.16371396E-01 
53    25    0.11592698E-01 
53    26    -0.76682062E-02 
53    27    0.49097734E-01 
53    28    -0.10225087E+00 
53    29    0.59273117E+00 
53    30    -0.55816259E-02 
53    31    0.26792269E+00 
53    32    0.30608332E+00 
53    33    0.45433350E-02 
53    34    0.30191264E+00 
53    35    0.74951451E-01 
53    36    -0.59240914E+00 
53    37    0.75739245E+00 
53    38    0.16884163E-01 
53    39    -0.19364271E-02 
53    40    -0.10656878E+00 
53    41    -0.72462340E-01 
53    42    0.17898384E-02 
53    43    -0.10724904E-01 
53    44    -0.21801687E-01 
53    45    0.50242338E-01 
53    46    -0.26060334E-03 
53    47    -0.49825098E-03 
53    48    0.76988132E-02 
53    49    0.64216512E-02 
53    50    0.23876203E-01 
53    51    0.80273091E-04 
53    52    0.50873266E-02 
53    53    -0.32929728E-01 
53    54    -0.27514316E-01 
53    55    0.18933837E-01 
53    56    0.55373620E-04 
MO:54   0.65363423E+00
54    1    -0.60682843E-01 
54    2    0.48926156E+00 
54    3    0.16362742E+00 
54    4    0.22373058E+00 
54    5    0.10213814E-02 
54    6    0.56121567E-01 
54    7    -0.41028197E+00 
54    8    -0.18671602E+00 
54    9    0.54458385E+00 
54    10    -0.16712713E-02 
54    11    -0.49099253E-02 
54    12    0.15720115E-01 
54    13    -0.41123871E+00 
54    14    -0.49254835E+00 
54    15    0.36441525E-02 
54    16    0.16826401E-01 
54    17    -0.95506408E-01 
54    18    0.59124577E+00 
54    19    0.25180558E+00 
54    20    -0.22550127E-01 
54    21    0.48811491E-01 
54    22    -0.42722193E+00 
54    23    0.84908197E+00 
54    24    0.32813874E+00 
54    25    0.70656061E-02 
54    26    -0.87334766E-01 
54    27    0.70546400E+00 
54    28    0.63003842E+00 
54    29    -0.30821899E+00 
54    30    0.16032139E-02 
54    31    -0.24019730E+00 
54    32    0.43503308E+00 
54    33    0.15928897E-01 
54    34    -0.18619419E+00 
54    35    0.28976085E-01 
54    36    -0.24423521E+00 
54    37    0.31694810E+00 
54    38    -0.95464241E-01 
54    39    -0.12325288E-02 
54    40    0.78612882E-02 
54    41    -0.10162592E+00 
54    42    0.13864298E-02 
54    43    -0.92549430E-02 
54    44    -0.23873083E-01 
54    45    -0.18098367E+00 
54    46    -0.90442698E-04 
54    47    0.84415816E-02 
54    48    -0.66503838E-01 
54    49    -0.41356620E-01 
54    50    -0.84319849E-01 
54    51    0.26410891E-04 
54    52    -0.10753524E-01 
54    53    0.76049915E-01 
54    54    0.66832206E-01 
54    55    -0.62256074E-01 
54    56    0.66142265E-04 
MO:55   0.77880584E+00
55    1    0.50070243E-01 
55    2    -0.42435018E+00 
55    3    -0.29384524E+00 
55    4    0.11717444E+01 
55    5    -0.11401144E-02 
55    6    0.37590629E-01 
55    7    -0.34904478E+00 
55    8    0.49151387E+00 
55    9    0.26362261E+00 
55    10    0.21045476E-02 
55    11    0.20487657E-01 
55    12    -0.15589525E+00 
55    13    0.18566928E+00 
55    14    -0.25162316E-01 
55    15    -0.11892729E-02 
55    16    0.44381400E-02 
55    17    -0.55980864E-01 
55    18    -0.37392226E+00 
55    19    -0.10526304E+00 
55    20    0.11876132E-01 
55    21    0.43231142E-01 
55    22    -0.35360346E+00 
55    23    0.33163552E+00 
55    24    -0.40625547E+00 
55    25    -0.38871908E-03 
55    26    -0.12732010E+00 
55    27    0.10593223E+01 
55    28    0.32839749E-01 
55    29    0.94988674E+00 
55    30    0.83741421E-03 
55    31    0.11434781E+00 
55    32    0.77982444E-02 
55    33    -0.18425330E+00 
55    34    0.17930744E+00 
55    35    -0.23429684E-01 
55    36    0.19932721E+00 
55    37    -0.20344960E+00 
55    38    0.49583150E-01 
55    39    0.76591946E-02 
55    40    -0.17841506E-01 
55    41    0.36271354E-01 
55    42    0.25680382E-02 
55    43    -0.17970736E-01 
55    44    -0.25145077E-01 
55    45    -0.24525998E+00 
55    46    0.51692536E-04 
55    47    0.13461457E-01 
55    48    -0.99181088E-01 
55    49    -0.69132148E-01 
55    50    -0.86858384E-01 
55    51    -0.32649713E-04 
55    52    -0.12414784E-01 
55    53    0.92031450E-01 
55    54    0.71473597E-01 
55    55    -0.85166935E-01 
55    56    0.27402579E-04 
MO:56   0.79992570E+00
56    1    0.65968742E-01 
56    2    -0.55313281E+00 
56    3    -0.42801176E+00 
56    4    -0.68227876E+00 
56    5    -0.16582634E-02 
56    6    -0.74895183E-01 
56    7    0.60526011E+00 
56    8    -0.81114093E-01 
56    9    -0.76313810E+00 
56    10    0.13752275E-04 
56    11    0.29767035E-01 
56    12    -0.22357813E+00 
56    13    0.27674305E-01 
56    14    0.41821062E+00 
56    15    -0.16162597E-02 
56    16    -0.25550355E-02 
56    17    0.10747064E-01 
56    18    -0.43611223E+00 
56    19    0.30576296E+00 
56    20    0.12476329E-01 
56    21    0.78917257E-01 
56    22    -0.70274010E+00 
56    23    0.82023458E+00 
56    24    -0.46954612E-01 
56    25    0.17180785E-02 
56    26    -0.69613558E-01 
56    27    0.57430419E+00 
56    28    0.94210311E+00 
56    29    0.58101182E-01 
56    30    0.44227682E-02 
56    31    0.18702832E+00 
56    32    -0.16633638E+00 
56    33    -0.66715807E-01 
56    34    0.15051839E+00 
56    35    -0.25130815E-01 
56    36    0.21549880E+00 
56    37    -0.21796624E+00 
56    38    -0.10724571E+00 
56    39    0.87898568E-02 
56    40    0.66490000E-01 
56    41    -0.48381065E-01 
56    42    0.40895099E-02 
56    43    -0.28687118E-01 
56    44    -0.37705354E-01 
56    45    0.95166354E-01 
56    46    0.41379776E-04 
56    47    -0.50029615E-02 
56    48    0.35154897E-01 
56    49    0.36152250E-01 
56    50    0.26332966E-01 
56    51    -0.61495444E-05 
56    52    0.60171406E-02 
56    53    -0.43156766E-01 
56    54    -0.26621161E-01 
56    55    0.33479594E-01 
56    56    -0.34356249E-04 
