#  MO coefficient (i_MO, j_AO, M_ij)    
MO:1   -0.18515571E+02
51    34    -0.20203696E+00 
51    35    -0.34931804E-01 
51    36    0.24077035E+00 
51    37    0.55526144E+00 
51    38    0.46115829E-04 
51    39    -0.24813996E-01 
51    40    0.14999284E+00 
51    41    0.14991357E+00 
51    42    0.54329252E-02 
51    43    -0.33536649E-01 
51    44    -0.44480341E+00 
51    45    0.29145593E-03 
51    46    0.82454975E-03 
51    47    -0.19786296E-01 
51    48    0.13573126E+00 
51    49    -0.21523436E-02 
51    50    -0.19175923E+00 
51    51    -0.20297619E-03 
51    52    -0.19820791E-01 
51    53    0.13596998E+00 
51    54    -0.23889188E-02 
51    55    0.19200810E+00 
51    56    -0.16378481E-03 
MO:52   0.53890584E+00
52    1    0.13734108E-03 
52    2    -0.95139142E-03 
52    3    0.86003812E-04 
52    4    -0.12389617E+00 
52    5    0.12243938E-04 
52    6    -0.96348003E-02 
52    7    0.68459702E-01 
52    8    -0.59735298E+00 
52    9    0.34528420E+00 
52    10    0.26010695E-02 
52    11    0.73029445E-01 
52    12    -0.50909880E+00 
52    13    -0.29737571E+00 
52    14    -0.49553177E+00 
52    15    -0.31084556E-04 
52    16    -0.13859752E-03 
52    17    0.94601409E-03 
52    18    -0.26891060E-03 
52    19    -0.56765247E+00 
52    20    0.15026741E-04 
52    21    -0.73212674E-01 
52    22    0.51037501E+00 
52    23    0.29914505E+00 
52    24    -0.49433382E+00 
52    25    0.16234838E-05 
52    26    0.97929557E-02 
52    27    -0.69549049E-01 
52    28    0.59911091E+00 
52    29    0.34388964E+00 
52    30    -0.26593615E-02 
52    31    0.42062439E+00 
52    32    -0.25845135E+00 
52    33    0.25783213E+00 
52    34    -0.41996172E+00 
52    35    0.58068241E-04 
52    36    -0.41301880E-03 
52    37    -0.37899049E-03 
52    38    0.44346609E+00 
52    39    -0.14124047E-03 
52    40    0.29168423E+00 
52    41    -0.29159653E+00 
52    42    -0.79065129E-06 
52    43    0.38982428E-05 
52    44    -0.30849312E-03 
52    45    -0.11740885E+00 
52    46    -0.11619205E-04 
52    47    -0.79619240E-02 
52    48    0.55451190E-01 
52    49    -0.48976108E-01 
52    50    -0.45166239E-01 
52    51    0.21538443E-04 
52    52    0.79465560E-02 
52    53    -0.55324871E-01 
52    54    0.49052066E-01 
52    55    -0.44889270E-01 
52    56    -0.32708177E-04 
MO:53   0.54921618E+00
53    1    0.88198477E-01 
53    2    -0.61721491E+00 
53    3    0.83925242E-01 
53    4    0.22111149E-03 
53    5    0.83295556E-03 
53    6    0.52262819E-01 
53    7    -0.36778514E+00 
53    8    0.58434972E+00 
53    9    0.47075464E+00 
53    10    -0.31782236E-02 
53    11    -0.55913679E-01 
53    12    0.39225865E+00 
53    13    0.59870582E+00 
53    14    -0.38413207E+00 
53    15    0.43971267E-03 
53    16    -0.89684347E-01 
53    17    0.61727098E+00 
53    18    -0.11584686E+00 
53    19    0.90919079E-03 
53    20    -0.91567526E-02 
53    21    -0.55683894E-01 
53    22    0.39063221E+00 
53    23    0.59779280E+00 
53    24    0.38571585E+00 
53    25    0.41706623E-03 
53    26    0.52232553E-01 
53    27    -0.36755668E+00 
53    28    0.58250518E+00 
53    29    -0.47175922E+00 
53    30    -0.31530692E-02 
53    31    0.22218455E+00 
53    32    -0.17602385E+00 
53    33    -0.17685140E+00 
53    34    0.22347166E+00 
53    35    0.33922392E-01 
53    36    -0.24136729E+00 
53    37    -0.20818735E+00 
53    38    -0.70639306E-03 
53    39    -0.16785654E-01 
53    40    0.33626889E-01 
53    41    0.34548626E-01 
53    42    -0.46800497E-02 
53    43    0.32638075E-01 
53    44    -0.15399602E+00 
53    45    0.73763401E-04 
53    46    -0.22847786E-04 
53    47    -0.20772208E-02 
53    48    0.19995984E-01 
53    49    0.28309480E-01 
53    50    -0.59766554E-01 
53    51    0.38972988E-05 
53    52    -0.20881326E-02 
53    53    0.20070103E-01 
53    54    0.28246136E-01 
53    55    0.59810421E-01 
53    56    0.90305875E-05 
MO:54   0.58437673E+00
54    1    0.27762750E-04 
54    2    -0.20179775E-03 
54    3    0.16499710E-03 
54    4    -0.59579943E+00 
54    5    -0.23639071E-05 
54    6    0.79463689E-01 
54    7    -0.56734288E+00 
54    8    0.72400315E-01 
54    9    -0.18517626E+00 
54    10    -0.64107173E-03 
54    11    0.19703094E-01 
54    12    -0.14275406E+00 
54    13    0.53875319E+00 
54    14    -0.91406135E-01 
54    15    -0.11662358E-02 
54    16    0.66420305E-06 
54    17    -0.13165748E-04 
54    18    -0.13730829E-03 
54    19    -0.61528361E+00 
54    20    0.98284744E-05 
54    21    -0.19707412E-01 
54    22    0.14279562E+00 
54    23    -0.53865309E+00 
54    24    -0.91563394E-01 
54    25    0.11768055E-02 
54    26    -0.79481392E-01 
54    27    0.56746016E+00 
54    28    -0.72274865E-01 
54    29    -0.18545678E+00 
54    30    0.67731231E-03 
54    31    0.57961397E-01 
54    32    0.16691841E+00 
54    33    -0.16675483E+00 
54    34    -0.57885305E-01 
54    35    0.54581778E-05 
54    36    -0.39836888E-04 
54    37    -0.87328631E-04 
54    38    0.27313755E+00 
54    39    -0.60007974E-04 
54    40    0.16954960E+00 
54    41    -0.16960183E+00 
54    42    -0.19956697E-04 
54    43    0.15017331E-03 
54    44    0.16097842E-03 
54    45    0.80547577E+00 
54    46    0.66871680E-04 
54    47    0.46272531E-01 
54    48    -0.33235754E+00 
54    49    0.28551596E+00 
54    50    0.33517201E+00 
54    51    -0.65817055E-04 
54    52    -0.46247238E-01 
54    53    0.33216846E+00 
54    54    -0.28545443E+00 
54    55    0.33495231E+00 
54    56    0.13368123E-03 
MO:55   0.69720931E+00
55    1    0.38236255E-04 
55    2    -0.26760606E-03 
55    3    0.40759627E-03 
55    4    0.83619861E+00 
55    5    -0.27340240E-04 
55    6    -0.63728368E-02 
55    7    0.44181843E-01 
55    8    0.64115918E+00 
55    9    0.39780146E+00 
55    10    -0.22918912E-02 
55    11    -0.98210497E-02 
55    12    0.79651520E-01 
55    13    0.56899996E+00 
55    14    -0.34933485E+00 
55    15    -0.14907482E-02 
55    16    -0.23224523E-04 
55    17    0.16796675E-03 
55    18    0.42855482E-03 
55    19    -0.63424216E+00 
55    20    0.17589994E-04 
55    21    0.99022869E-02 
55    22    -0.80226747E-01 
55    23    -0.56952139E+00 
55    24    -0.34870845E+00 
55    25    0.15131197E-02 
55    26    0.62878967E-02 
55    27    -0.43585996E-01 
55    28    -0.64169375E+00 
55    29    0.39707454E+00 
55    30    0.22856117E-02 
55    31    -0.93125092E-03 
55    32    -0.42983726E-01 
55    33    0.42689033E-01 
55    34    0.12689073E-02 
55    35    -0.18448001E-04 
55    36    0.13931610E-03 
55    37    0.15881847E-03 
55    38    0.21421425E+00 
55    39    -0.39715769E-04 
55    40    0.12702115E+00 
55    41    -0.12700460E+00 
55    42    0.16120598E-04 
55    43    -0.12221843E-03 
55    44    0.77772123E-04 
55    45    -0.38397625E+00 
55    46    -0.23313740E-04 
55    47    -0.20943348E-01 
55    48    0.15225888E+00 
55    49    -0.11987922E+00 
55    50    -0.14187701E+00 
55    51    0.16603813E-04 
55    52    0.20940999E-01 
55    53    -0.15223576E+00 
55    54    0.11984253E+00 
55    55    -0.14185566E+00 
55    56    -0.51496795E-04 
MO:56   0.72465692E+00
56    1    0.66456155E-01 
56    2    -0.49489845E+00 
56    3    0.62001330E+00 
56    4    -0.56569224E-03 
56    5    -0.16662272E-02 
56    6    -0.68497830E-01 
56    7    0.50471021E+00 
56    8    -0.37768155E+00 
56    9    0.55930810E+00 
56    10    0.19640373E-02 
56    11    0.64207775E-01 
56    12    -0.47268493E+00 
56    13    -0.39103854E+00 
56    14    -0.54582230E+00 
56    15    -0.16842471E-03 
56    16    -0.46201702E-01 
56    17    0.34657118E+00 
56    18    0.69363886E+00 
56    19    0.38653155E-03 
56    20    0.13576906E-01 
56    21    0.64194039E-01 
56    22    -0.47257279E+00 
56    23    -0.39026874E+00 
56    24    0.54620027E+00 
56    25    -0.16086461E-03 
56    26    -0.68503562E-01 
56    27    0.50474524E+00 
56    28    -0.37680136E+00 
56    29    -0.55987696E+00 
56    30    0.20170382E-02 
56    31    0.25431108E+00 
56    32    -0.26211009E+00 
56    33    -0.26209995E+00 
56    34    0.25433929E+00 
56    35    -0.26025564E-01 
56    36    0.20018378E+00 
56    37    0.24634130E+00 
56    38    -0.11653665E-03 
56    39    0.57056772E-02 
56    40    0.25297329E-01 
56    41    0.25430277E-01 
56    42    0.15166696E-01 
56    43    -0.11241175E+00 
56    44    0.15608151E+00 
56    45    0.21389622E-03 
56    46    -0.74298738E-04 
56    47    0.22811794E-02 
56    48    -0.16743854E-01 
56    49    -0.14735122E-01 
56    50    0.19010629E-01 
56    51    0.26477304E-05 
56    52    0.22581964E-02 
56    53    -0.16575054E-01 
56    54    -0.14862526E-01 
56    55    -0.18853284E-01 
56    56    -0.28246207E-05 
